"","t","logFC","P.Value","status","type"
"85",317.62934629921,11.6275189257143,1.29614777546864e-17,0,"myeloma"
"86",316.053337578098,9.24962111871428,1.34847691222097e-17,0,"myeloma"
"87",312.907168104428,12.32924475,1.46021072431339e-17,0,"myeloma"
"88",312.380254872746,11.9696448185714,1.47992441785617e-17,0,"myeloma"
"89",311.485542427201,12.9300741471429,1.51408891524445e-17,0,"myeloma"
"90",309.909239098873,11.3092839385714,1.5764620190434e-17,0,"myeloma"
"91",309.309781070055,9.94443007828571,1.60093714254284e-17,0,"myeloma"
"92",308.903350466771,11.5651731485714,1.61777447608927e-17,0,"myeloma"
"93",308.200839058564,11.5068546028571,1.64734981755886e-17,0,"myeloma"
"94",307.370619958928,10.2667779914286,1.68308911424186e-17,0,"myeloma"
"95",306.837302555617,12.7689410628571,1.70650756227986e-17,0,"myeloma"
"96",304.547717682187,11.25168528,1.81130095566446e-17,0,"myeloma"
"97",304.296377924659,9.37758350371429,1.82323943512732e-17,0,"myeloma"
"98",303.291545711409,9.727140154,1.87186132696226e-17,0,"myeloma"
"99",302.792870572455,12.7519114371429,1.8965319643648e-17,0,"myeloma"
"100",302.483199320462,9.69571740285714,1.9120362703306e-17,0,"myeloma"
"101",301.959999636724,12.3148023042857,1.93855656149711e-17,0,"myeloma"
"102",301.916909828127,9.784472738,1.94075911579779e-17,0,"myeloma"
"103",300.187610072093,8.13643169428571,2.0315221890791e-17,0,"myeloma"
"104",300.014415408987,9.08419186728571,2.04087260996713e-17,0,"myeloma"
"105",299.921551554092,8.31154809685714,2.0459060821239e-17,0,"myeloma"
"106",299.156809473242,13.1011667257143,2.0878926956521e-17,0,"myeloma"
"107",298.777425515978,9.72911521357143,2.10908132764657e-17,0,"myeloma"
"108",298.370985901824,9.25976426285714,2.13205000174318e-17,0,"myeloma"
"109",297.27742329672,9.62949657457143,2.19525999257808e-17,0,"myeloma"
"110",297.238802125712,11.3269436685714,2.19753062333207e-17,0,"myeloma"
"111",297.203213700791,10.2071200785714,2.19962529239408e-17,0,"myeloma"
"112",296.947957423749,13.0135493971429,2.2147152466529e-17,0,"myeloma"
"113",296.839940313582,9.82962553828571,2.22113594284593e-17,0,"myeloma"
"114",296.408244354283,12.3193495628571,2.24700663130937e-17,0,"myeloma"
"115",296.392549817451,12.9816113885714,2.24795354346109e-17,0,"myeloma"
"116",296.006724946924,12.6637289871429,2.27137369695602e-17,0,"myeloma"
"117",295.589627208969,9.92690781242857,2.29700163218089e-17,0,"myeloma"
"118",295.38456597588,13.1626133228571,2.30972054192331e-17,0,"myeloma"
"119",294.995698623809,13.1334345685714,2.33405832968949e-17,0,"myeloma"
"120",294.918570435276,10.44015789,2.33891973232734e-17,0,"myeloma"
"121",294.734524147823,10.5140841342857,2.35056631707018e-17,0,"myeloma"
"122",294.389773546563,9.243457658,2.37255848828577e-17,0,"myeloma"
"123",294.373621662443,9.67065852028571,2.37359450735787e-17,0,"myeloma"
"124",294.275670965128,12.4456723071429,2.37988820964347e-17,0,"myeloma"
"125",293.992609639359,12.4612331385714,2.39818180629452e-17,0,"myeloma"
"126",293.894373653497,13.13183471,2.40456752758238e-17,0,"myeloma"
"127",293.839840472707,12.4831706442857,2.4081206568814e-17,0,"myeloma"
"128",293.557708429817,9.37156663642857,2.42659771610649e-17,0,"myeloma"
"129",292.559102568671,13.0348864957143,2.49329103666084e-17,0,"myeloma"
"130",292.334794699736,9.28449875957143,2.50855402193432e-17,0,"myeloma"
"131",292.1302040527,9.20791843942857,2.52256711613011e-17,0,"myeloma"
"132",291.273176738421,9.33721256242857,2.58223326289009e-17,0,"myeloma"
"133",291.192369462589,12.54060432,2.58794052801084e-17,0,"myeloma"
"134",291.045319781297,10.47122724,2.59836283688626e-17,0,"myeloma"
"135",290.988821450987,12.3164499828571,2.60237977581258e-17,0,"myeloma"
"136",290.106090864224,9.54293128442857,2.66605709160824e-17,0,"myeloma"
"137",290.060298458184,11.3643057685714,2.66940794697887e-17,0,"myeloma"
"138",290.039896841098,10.8294210428571,2.67090235991132e-17,0,"myeloma"
"139",289.551766812614,8.15202576771429,2.70694010113342e-17,0,"myeloma"
"140",289.122325129486,12.9701640257143,2.73909804263714e-17,0,"myeloma"
"141",287.759900428522,12.6095676428571,2.84400217745952e-17,0,"myeloma"
"142",286.437918834485,12.3725644528571,2.95013423043788e-17,0,"myeloma"
"143",286.380023225957,11.50923252,2.95488311601317e-17,0,"myeloma"
"144",286.378493048535,10.4267416,2.95500874543765e-17,0,"myeloma"
"145",286.347439514794,8.65498243071429,2.95755957782717e-17,0,"myeloma"
"146",286.20991088314,9.52765451157143,2.96888643735841e-17,0,"myeloma"
"147",285.639938557433,13.1179731928571,3.0163527823276e-17,0,"myeloma"
"148",285.029101930832,9.60661806385714,3.06817290964283e-17,0,"myeloma"
"149",284.416730514277,12.7687035971429,3.12113133352224e-17,0,"myeloma"
"150",284.220136094971,12.9321756357143,3.13835059552814e-17,0,"myeloma"
"151",284.107212273643,10.21107592,3.14828967752361e-17,0,"myeloma"
"152",283.889434198607,11.2897575914286,3.16755781138328e-17,0,"myeloma"
"153",283.024609611001,9.73040499028571,3.24539527946189e-17,0,"myeloma"
"154",282.670775583166,9.76643112714286,3.27786050981663e-17,0,"myeloma"
"155",282.60584134677,12.2504732942857,3.28385801712948e-17,0,"myeloma"
"156",281.813415158546,10.6065060757143,3.35805268981213e-17,0,"myeloma"
"157",281.19726500075,12.5206495014286,3.41704768069467e-17,0,"myeloma"
"158",280.285682431547,9.257032667,3.50648180845337e-17,0,"myeloma"
"159",279.873916420261,11.0980798171429,3.54774120785197e-17,0,"myeloma"
"160",279.471749618152,10.1575261514286,3.58856700164629e-17,0,"myeloma"
"161",278.972849277733,12.96903801,3.63994951184257e-17,0,"myeloma"
"162",277.900261412065,10.27177838,3.75324555490044e-17,0,"myeloma"
"163",277.707558066437,12.5827069942857,3.77401841000828e-17,0,"myeloma"
"164",277.346924511658,11.8390857128571,3.8132423182218e-17,0,"myeloma"
"165",277.3145789396,7.78083154114286,3.81678271414409e-17,0,"myeloma"
"166",277.292568848665,12.4686306528571,3.8191939518855e-17,0,"myeloma"
"167",276.912838916861,12.0966582985714,3.86106508623081e-17,0,"myeloma"
"168",276.653496813266,7.52125235971428,3.88995853387731e-17,0,"myeloma"
"169",276.644598457378,12.2838512171429,3.89095421443667e-17,0,"myeloma"
"170",276.413078891704,10.9329607842857,3.91696117772348e-17,0,"myeloma"
"171",276.35286496362,11.6922225957143,3.92375712867561e-17,0,"myeloma"
"172",276.299822661727,7.99245555071429,3.9297546622404e-17,0,"myeloma"
"173",276.183259905593,10.75804397,3.94297079209683e-17,0,"myeloma"
"174",276.041767290868,12.10603346,3.95908079749473e-17,0,"myeloma"
"175",276.037390380633,7.877057484,3.95958032194902e-17,0,"myeloma"
"176",275.99507245718,11.9741133271429,3.96441360816946e-17,0,"myeloma"
"177",275.884091867378,12.5766950314286,3.97712068807359e-17,0,"myeloma"
"178",275.061023417739,8.55822958257142,4.07280436677545e-17,0,"myeloma"
"179",274.660110404815,8.87970393042857,4.12034799386121e-17,0,"myeloma"
"180",274.241787024418,11.0115134385714,4.17062342695563e-17,0,"myeloma"
"181",274.128151900698,9.06767463671428,4.1843994659023e-17,0,"myeloma"
"182",274.11981082479,10.9644801271429,4.1854126745599e-17,0,"myeloma"
"183",272.576871797705,7.62640013028571,4.37767707611446e-17,0,"myeloma"
"184",272.346964197272,10.3848265242857,4.40716795074173e-17,0,"myeloma"
"185",271.180095818198,8.27741990771428,4.56033597809157e-17,0,"myeloma"
"186",271.168061283473,9.541687148,4.56194659362698e-17,0,"myeloma"
"187",271.133372471648,10.5819271628571,4.56659267859304e-17,0,"myeloma"
"188",271.049437739975,10.9503168385714,4.57785662326262e-17,0,"myeloma"
"189",271.030618899532,11.95128618,4.58038638006487e-17,0,"myeloma"
"190",270.232148500395,8.62117086142857,4.68918610672384e-17,0,"myeloma"
"191",269.64408799847,10.8650839657143,4.77117626259911e-17,0,"myeloma"
"192",269.594755850367,11.12898445,4.77812742171854e-17,0,"myeloma"
"193",269.512306341003,7.94588920071428,4.78977045387124e-17,0,"myeloma"
"194",269.403190639498,11.9693765628571,4.80522825869479e-17,0,"myeloma"
"195",269.175412007676,13.10946165,4.83767767128456e-17,0,"myeloma"
"196",269.019403949889,11.9846112385714,4.86004494728943e-17,0,"myeloma"
"197",268.610227651395,12.75205435,4.91926471949916e-17,0,"myeloma"
"198",268.606590202231,10.2933703828571,4.91979479452113e-17,0,"myeloma"
"199",267.953246804577,9.00647354128571,5.01605601146736e-17,0,"myeloma"
"200",267.601190257318,9.38679790514286,5.06880461404541e-17,0,"myeloma"
"201",267.545599592773,8.80172089185714,5.07719070537692e-17,0,"myeloma"
"202",267.042859584608,9.00951862328571,5.15374458857709e-17,0,"myeloma"
"203",266.845621481553,9.39274229328571,5.1841328810081e-17,0,"myeloma"
"204",266.503807203335,12.5517138085714,5.23727475165175e-17,0,"myeloma"
"205",266.483565851327,8.48589365814286,5.24044085381493e-17,0,"myeloma"
"206",266.427243011254,12.4224030642857,5.24926207733374e-17,0,"myeloma"
"207",266.342043120651,9.90287998728571,5.26263777794361e-17,0,"myeloma"
"208",265.59797093017,9.70300510957143,5.38109575692808e-17,0,"myeloma"
"209",265.574401171502,10.2726707457143,5.384896855673e-17,0,"myeloma"
"210",265.456138808648,7.817662716,5.40401473214046e-17,0,"myeloma"
"211",264.825038099462,10.8989155642857,5.50733690206698e-17,0,"myeloma"
"212",264.805257150082,10.2353386214286,5.5106111397104e-17,0,"myeloma"
"213",264.387281415605,10.9204609742857,5.58031141718507e-17,0,"myeloma"
"214",264.073591423772,8.629727636,5.6332733833439e-17,0,"myeloma"
"215",264.050216773073,12.5109430042857,5.63724244717362e-17,0,"myeloma"
"216",263.827898203116,9.59539958414286,5.67515035732135e-17,0,"myeloma"
"217",263.799756223517,8.133121218,5.67996932068094e-17,0,"myeloma"
"218",263.632104707983,8.46315452057143,5.70877318737718e-17,0,"myeloma"
"219",263.597904418337,9.97200938657143,5.71466924059216e-17,0,"myeloma"
"220",263.473984829564,8.12625953142857,5.73609018663077e-17,0,"myeloma"
"221",263.414251951387,9.58156408585714,5.74644798458863e-17,0,"myeloma"
"222",263.270620671915,11.4147078642857,5.77144021709262e-17,0,"myeloma"
"223",262.873010315542,10.3655870971429,5.84126606988258e-17,0,"myeloma"
"224",262.8417898373,12.34024661,5.84678895587214e-17,0,"myeloma"
"225",262.601054437762,9.13301971985714,5.88957287253982e-17,0,"myeloma"
"226",262.307417297365,9.265925135,5.94223642100293e-17,0,"myeloma"
"227",262.244192779254,9.75238500314286,5.95364490954186e-17,0,"myeloma"
"228",261.099465252001,7.85589177242857,6.16452874139943e-17,0,"myeloma"
"229",260.877988677655,13.4272564485714,6.20629319970466e-17,0,"myeloma"
"230",260.876289862173,8.15758201042857,6.20661477861247e-17,0,"myeloma"
"231",260.849328269858,11.8850584028571,6.21172101097753e-17,0,"myeloma"
"232",260.744784392253,10.4544510157143,6.23156525022823e-17,0,"myeloma"
"233",260.286132118134,13.2387410571429,6.31947284907266e-17,0,"myeloma"
"234",260.284471036008,9.32769925242857,6.31979374703595e-17,0,"myeloma"
"235",260.239239772813,8.90435995371429,6.32853885189616e-17,0,"myeloma"
"236",260.15268345227,9.265785626,6.34531182942788e-17,0,"myeloma"
"237",259.814529066146,11.3789727357143,6.41132108326165e-17,0,"myeloma"
"238",259.543055535591,9.84423678328571,6.46487355089124e-17,0,"myeloma"
"239",259.525722747077,9.180210386,6.46830978156222e-17,0,"myeloma"
"240",258.670981206641,11.9449129114286,6.64034082048604e-17,0,"myeloma"
"241",258.617628803087,10.4731713671429,6.65124846378975e-17,0,"myeloma"
"242",258.399787275673,6.93334661185714,6.69599490150695e-17,0,"myeloma"
"243",258.278713166047,8.14426027,6.72101096295244e-17,0,"myeloma"
"244",258.11535049044,8.21937125085714,6.75493149986685e-17,0,"myeloma"
"245",258.047819963109,7.55647679742857,6.76900976316614e-17,0,"myeloma"
"246",258.030749475887,10.6278563914286,6.77257371931838e-17,0,"myeloma"
"247",257.357497941466,11.6332962857143,6.91483323394011e-17,0,"myeloma"
"248",257.100280912392,8.70491763528571,6.97006934391703e-17,0,"myeloma"
"249",256.787924092262,9.68499932971428,7.0378153957915e-17,0,"myeloma"
"250",256.707007462594,8.22169181285714,7.05548579989511e-17,0,"myeloma"
"251",405.000703931882,13.340684655,1.93633405391075e-11,1,"myeloma"
"252",397.838494708595,12.8467438225,2.09822442833846e-11,1,"myeloma"
"253",395.084351328509,13.4394898425,2.16485498820531e-11,1,"myeloma"
"254",387.32329358882,13.46403885,2.36702653347714e-11,1,"myeloma"
"255",386.390511572916,13.3623650075,2.39285026493788e-11,1,"myeloma"
"256",385.927570654639,12.832446575,2.40579444177685e-11,1,"myeloma"
"257",382.420642229481,13.300797225,2.50668223613847e-11,1,"myeloma"
"258",377.124674550566,12.526453015,2.66903273428236e-11,1,"myeloma"
"259",375.804424005194,12.259081125,2.71148931542504e-11,1,"myeloma"
"260",374.213716423961,13.1764864925,2.76374524583205e-11,1,"myeloma"
"261",367.825144844195,12.7853434075,2.98642346802272e-11,1,"myeloma"
"262",362.971979236931,13.34956074,3.17036762432198e-11,1,"myeloma"
"263",362.964574843627,11.65022993,3.17065868020586e-11,1,"myeloma"
"264",362.932468996332,13.035063505,3.17192109203178e-11,1,"myeloma"
"265",360.98291381315,12.717063665,3.2497428495371e-11,1,"myeloma"
"266",359.493652148219,13.18435526,3.31076713006564e-11,1,"myeloma"
"267",359.24000998117,12.384569645,3.32129954033357e-11,1,"myeloma"
"268",352.620013227067,12.016623975,3.61126180123726e-11,1,"myeloma"
"269",349.612478953926,13.098397255,3.75318181495051e-11,1,"myeloma"
"270",349.120019387266,13.4925959125,3.7770650130912e-11,1,"myeloma"
"271",348.957003698143,11.6982669825,3.78501180766571e-11,1,"myeloma"
"272",348.849696416268,12.144064905,3.79025404712119e-11,1,"myeloma"
"273",347.832473759785,12.0438525675,3.84039142325868e-11,1,"myeloma"
"274",342.647310487249,12.2453830225,4.10893154382433e-11,1,"myeloma"
"275",342.21427117333,12.96317005,4.13238162167557e-11,1,"myeloma"
"276",341.869803984995,12.40056777,4.15115220439039e-11,1,"myeloma"
"277",340.978947521851,11.2540650375,4.20018184485403e-11,1,"myeloma"
"278",339.693590387905,12.560964585,4.27217716811274e-11,1,"myeloma"
"279",339.679277087179,12.901978255,4.27298733830355e-11,1,"myeloma"
"280",339.036275363657,12.52888322,4.30957739902946e-11,1,"myeloma"
"281",337.805393995125,12.895607235,4.38069505167879e-11,1,"myeloma"
"282",334.554766681397,13.5493135425,4.57552181230886e-11,1,"myeloma"
"283",334.327454685857,12.5343446725,4.58953805046673e-11,1,"myeloma"
"284",333.793490174365,12.6965878025,4.62266969543376e-11,1,"myeloma"
"285",333.110958365641,13.21811962,4.66544643640905e-11,1,"myeloma"
"286",331.221486571688,13.0205709925,4.78641522806384e-11,1,"myeloma"
"287",330.819918171882,11.622794625,4.81261661378593e-11,1,"myeloma"
"288",330.690693146436,12.8916275525,4.82108550139015e-11,1,"myeloma"
"289",330.242786190455,12.8479492675,4.85058084814113e-11,1,"myeloma"
"290",330.231902021841,12.975701095,4.85130032766168e-11,1,"myeloma"
"291",329.592869443386,12.66798377,4.89377208328706e-11,1,"myeloma"
"292",329.372242408065,12.1031942375,4.90854097469475e-11,1,"myeloma"
"293",329.236751087505,11.23772907,4.9176378382611e-11,1,"myeloma"
"294",328.188672130014,12.3821122675,4.98870633003204e-11,1,"myeloma"
"295",327.323951824292,12.6288466475,5.04828854214439e-11,1,"myeloma"
"296",327.034384735695,12.3757438675,5.06843487521698e-11,1,"myeloma"
"297",326.019419172687,12.82177377,5.13983033809497e-11,1,"myeloma"
"298",325.302820948536,12.654043435,5.19097893966886e-11,1,"myeloma"
"299",324.978957064645,11.9609453675,5.21429938662727e-11,1,"myeloma"
"300",323.929020771495,12.6663908975,5.2907876945884e-11,1,"myeloma"
"301",322.44359189767,12.0809822075,5.40135884642187e-11,1,"myeloma"
"302",322.33967663815,12.586191655,5.40919921112146e-11,1,"myeloma"
"303",321.665844230847,13.00401139,5.46037853496244e-11,1,"myeloma"
"304",320.005530406748,12.699552535,5.58903169563065e-11,1,"myeloma"
"305",319.790119500733,12.03379035,5.60599355950856e-11,1,"myeloma"
"306",318.110369819646,12.901310205,5.74044146787593e-11,1,"myeloma"
"307",317.744190300288,13.18570757,5.77027191633474e-11,1,"myeloma"
"308",317.365602934977,13.0396134825,5.80131260272991e-11,1,"myeloma"
"309",317.3435350891,12.4963684075,5.80312825030718e-11,1,"myeloma"
"310",316.311604293063,12.7930822375,5.88881208680692e-11,1,"myeloma"
"311",316.005899710992,12.957826375,5.9144918909681e-11,1,"myeloma"
"312",314.335886769117,11.9212272175,6.05721761892864e-11,1,"myeloma"
"313",313.141924769973,12.45025444,6.16184411155547e-11,1,"myeloma"
"314",312.936760853241,10.20017028,6.18004426582469e-11,1,"myeloma"
"315",312.87659526012,10.993929865,6.18539402880117e-11,1,"myeloma"
"316",312.523629162356,10.25032878,6.21689308266198e-11,1,"myeloma"
"317",311.123418645583,9.93409085275,6.34379713219509e-11,1,"myeloma"
"318",310.407277908619,11.549546005,6.40992591390143e-11,1,"myeloma"
"319",309.440580002354,10.959748745,6.50053294991229e-11,1,"myeloma"
"320",308.181501289483,12.6382825375,6.62090373711803e-11,1,"myeloma"
"321",307.295845552012,10.2528531575,6.70720891597862e-11,1,"myeloma"
"322",307.057713302853,13.2047767625,6.73064853171559e-11,1,"myeloma"
"323",306.481867253216,11.30948758,6.7877447604815e-11,1,"myeloma"
"324",305.754154639332,11.9919233325,6.86074809605089e-11,1,"myeloma"
"325",305.185468922327,12.489601375,6.91846684812461e-11,1,"myeloma"
"326",304.951416237031,12.939922095,6.94239432744185e-11,1,"myeloma"
"327",304.18376779156,11.44399047,7.02158503098194e-11,1,"myeloma"
"328",303.184695922164,12.8515651225,7.12630979986599e-11,1,"myeloma"
"329",302.203277625661,13.232437135,7.23104872212075e-11,1,"myeloma"
"330",301.122257190077,11.7298789025,7.34860364313648e-11,1,"myeloma"
"331",300.74070420715,12.8403506275,7.39065228583348e-11,1,"myeloma"
"332",300.469019550791,9.646774292,7.42077233288174e-11,1,"myeloma"
"333",300.090918597021,10.6855678575,7.46294021711915e-11,1,"myeloma"
"334",299.769067693954,12.369048595,7.49906573184178e-11,1,"myeloma"
"335",299.502407420077,13.41839528,7.52915848876062e-11,1,"myeloma"
"336",298.830549299402,9.7936673165,7.60563493876517e-11,1,"myeloma"
"337",298.340229167064,13.0157358675,7.66204705895649e-11,1,"myeloma"
"338",297.088538499067,9.50053358075,7.80839190495632e-11,1,"myeloma"
"339",296.324666584737,9.66950988775,7.89938179423471e-11,1,"myeloma"
"340",296.271985946125,12.90300727,7.90570457930812e-11,1,"myeloma"
"341",296.227931885191,10.89365649,7.91099674309292e-11,1,"myeloma"
"342",296.136323799605,11.0141766075,7.92201538721823e-11,1,"myeloma"
"343",295.94441938037,11.9775953275,7.94515856692815e-11,1,"myeloma"
"344",295.883407361623,10.5363168725,7.95253376611247e-11,1,"myeloma"
"345",295.869001171291,10.7450175275,7.95427642300424e-11,1,"myeloma"
"346",295.067910679989,12.848658085,8.05191986956129e-11,1,"myeloma"
"347",294.238662402868,11.99956274,8.15454306528216e-11,1,"myeloma"
"348",293.936865630724,11.8176586625,8.19228810872715e-11,1,"myeloma"
"349",293.407482302704,13.1873083125,8.25901407538579e-11,1,"myeloma"
"350",293.380514746031,9.9299378395,8.26243093989557e-11,1,"myeloma"
"351",293.027506035047,12.872441055,8.30731785571035e-11,1,"myeloma"
"352",292.952650552088,12.7771022325,8.31687439208772e-11,1,"myeloma"
"353",292.034826290207,13.1148965325,8.43514930056067e-11,1,"myeloma"
"354",291.760163437404,9.80298733725,8.47094256667632e-11,1,"myeloma"
"355",291.708512451486,11.6776294725,8.47769429501727e-11,1,"myeloma"
"356",291.272165300458,12.8917493825,8.5349961295556e-11,1,"myeloma"
"357",290.969247681915,9.53666234025,8.57505429274967e-11,1,"myeloma"
"358",290.499497721308,10.7742719675,8.63763005739306e-11,1,"myeloma"
"359",290.490295531932,9.99805522175,8.63886145182276e-11,1,"myeloma"
"360",290.184993167437,9.93750906,8.6798375183055e-11,1,"myeloma"
"361",289.686929586515,11.401610375,8.74719611242559e-11,1,"myeloma"
"362",289.514414189842,11.4768025875,8.77067612131477e-11,1,"myeloma"
"363",289.321174516963,9.4009165765,8.79706832094455e-11,1,"myeloma"
"364",288.329856831612,12.8422586925,8.93399644343594e-11,1,"myeloma"
"365",288.034686436751,12.26651621,8.97526993979025e-11,1,"myeloma"
"366",287.939895120417,9.97086787125,8.98857396506613e-11,1,"myeloma"
"367",287.52939798929,11.0505945675,9.04646646001703e-11,1,"myeloma"
"368",286.915180043369,12.2733807575,9.13394335732827e-11,1,"myeloma"
"369",286.594186906521,9.5071811675,9.18007047866713e-11,1,"myeloma"
"370",286.476250899303,12.7138462075,9.19708952099771e-11,1,"myeloma"
"371",286.439954681886,10.608793735,9.20233509364445e-11,1,"myeloma"
"372",286.001773974487,10.88320446,9.26595093977421e-11,1,"myeloma"
"373",285.785274496073,10.29125595,9.29758107780065e-11,1,"myeloma"
